AFUB_007790	CADAFUBG00000782
AFUB_014330	CADAFUBG00001438
AFUB_055670	CADAFUBG00005546
AFUB_032300	CADAFUBG00003225
AFUB_001820	CADAFUBG00000182
AFUB_043870	CADAFUBG00004377
AFUB_035990	CADAFUBG00003586
AFUB_028510	CADAFUBG00002845
AFUB_010010	CADAFUBG00001006
AFUB_043780	CADAFUBG00004368
AFUB_055520	CADAFUBG00005531
AFUB_065330	CADAFUBG00006483
AFUB_076200	CADAFUBG00007560
AFUB_031060	CADAFUBG00003101
AFUB_013340	CADAFUBG00001339
AFUB_052430	CADAFUBG00005223
AFUB_068170	CADAFUBG00006765
AFUB_002670	CADAFUBG00000267
AFUB_076230	CADAFUBG00007562	CADAFUBG00007563	CADAFUBG00007564
AFUB_094450	CADAFUBG00009348
AFUB_022640	CADAFUBG00002258
AFUB_013760	CADAFUBG00001381
AFUB_006530	CADAFUBG00000656
AFUB_075640	CADAFUBG00007504
AFUB_036410	CADAFUBG00003628
AFUB_091400	CADAFUBG00009053
AFUB_021520	CADAFUBG00002146
AFUB_093510	CADAFUBG00009254
AFUB_037070	CADAFUBG00003694
AFUB_027580	CADAFUBG00002751
AFUB_070840	CADAFUBG00007032
AFUB_090780	CADAFUBG00008992
AFUB_083000	CADAFUBG00008229
AFUB_099330	CADAFUBG00009829
AFUB_017550	CADAFUBG00001750
AFUB_094050	CADAFUBG00009308
AFUB_068760	CADAFUBG00006824
AFUB_034410	CADAFUBG00003427
AFUB_058380	CADAFUBG00005817
AFUB_028100	CADAFUBG00002804
AFUB_097150	CADAFUBG00009617
AFUB_044080	CADAFUBG00004398
AFUB_015360	CADAFUBG00001541
AFUB_046750	CADAFUBG00004665
AFUB_034230	CADAFUBG00003409
AFUB_091070	CADAFUBG00009020
AFUB_036350	CADAFUBG00003622
AFUB_017480	CADAFUBG00001743
AFUB_062430	CADAFUBG00006220
AFUB_072780	CADAFUBG00007218
AFUB_067730	CADAFUBG00006720
AFUB_015890	CADAFUBG00001594
AFUB_061440	CADAFUBG00006123
AFUB_038200	CADAFUBG00003807
AFUB_080660	CADAFUBG00007993
AFUB_038800	CADAFUBG00003867
AFUB_059690	CADAFUBG00005949
AFUB_013980	CADAFUBG00001403
AFUB_046980	CADAFUBG00004688
AFUB_053500	CADAFUBG00005330
AFUB_081560	CADAFUBG00008084
AFUB_007450	CADAFUBG00000748
AFUB_010360	CADAFUBG00001041
AFUB_041640	CADAFUBG00004153
AFUB_092020	CADAFUBG00009115
AFUB_071210	CADAFUBG00007067	CADAFUBG00007068	CADAFUBG00007069
AFUB_033680	CADAFUBG00003363
AFUB_015700	CADAFUBG00001575
AFUB_053670	CADAFUBG00005347
AFUB_004410	CADAFUBG00000442
AFUB_015160	CADAFUBG00001521
AFUB_011240	CADAFUBG00001129
AFUB_070480	CADAFUBG00006996
AFUB_092240	CADAFUBG00009137
AFUB_072440	CADAFUBG00007184
AFUB_036090	CADAFUBG00003596
AFUB_032240	CADAFUBG00003219
AFUB_080540	CADAFUBG00007981
AFUB_077490	CADAFUBG00007689
AFUB_091950	CADAFUBG00009108
AFUB_029280	CADAFUBG00002923
AFUB_026990	CADAFUBG00002692
AFUB_098850	CADAFUBG00009781	CADAFUBG00009782
AFUB_090690	CADAFUBG00008983
AFUB_070010	CADAFUBG00006949
AFUB_051990	CADAFUBG00005179
AFUB_086970	CADAFUBG00008609
AFUB_024850	CADAFUBG00002479
AFUB_038910	CADAFUBG00003878
AFUB_092630	CADAFUBG00009175
AFUB_044620	CADAFUBG00004452
AFUB_069450	CADAFUBG00006893
AFUB_046970	CADAFUBG00004687
AFUB_100790	CADAFUBG00009964
AFUB_030960	CADAFUBG00003091
AFUB_073450	CADAFUBG00007285
AFUB_064680	CADAFUBG00006417
AFUB_081810	CADAFUBG00008109
AFUB_031000	CADAFUBG00003095
AFUB_077900	CADAFUBG00007729
AFUB_038870	CADAFUBG00003874
AFUB_094090	CADAFUBG00009312
AFUB_085690	CADAFUBG00008500
AFUB_039440	CADAFUBG00003931
AFUB_096490	CADAFUBG00009551
AFUB_090190	CADAFUBG00008933
AFUB_059680	CADAFUBG00005948
AFUB_006860	CADAFUBG00000689
AFUB_051060	CADAFUBG00005086
AFUB_067380	CADAFUBG00006685
AFUB_099580	CADAFUBG00009854
AFUB_003610	CADAFUBG00000361
AFUB_048260	CADAFUBG00004816
AFUB_075220	CADAFUBG00007462
AFUB_100780	CADAFUBG00009963
AFUB_024740	CADAFUBG00002468
AFUB_052410	CADAFUBG00005221
AFUB_053740	CADAFUBG00005354
AFUB_039210	CADAFUBG00003908
AFUB_086360	CADAFUBG00008568
AFUB_012530	CADAFUBG00001258
AFUB_000980	CADAFUBG00000098
AFUB_093310	CADAFUBG00009234
AFUB_001660	CADAFUBG00000166
AFUB_101190	CADAFUBG00010004
AFUB_021890	CADAFUBG00002183
AFUB_063810	CADAFUBG00006330
AFUB_051600	CADAFUBG00005140
AFUB_063040	CADAFUBG00006252
AFUB_076770	CADAFUBG00007617
AFUB_090440	CADAFUBG00008958
AFUB_033480	CADAFUBG00003343
AFUB_040450	CADAFUBG00004032
AFUB_051260	CADAFUBG00005106
AFUB_032040	CADAFUBG00003199
AFUB_028710	CADAFUBG00002865
AFUB_088270	CADAFUBG00008741
AFUB_033390	CADAFUBG00003334
AFUB_022690	CADAFUBG00002263
AFUB_042130	CADAFUBG00004202
AFUB_057210	CADAFUBG00005700
AFUB_062460	CADAFUBG00006223
AFUB_033740	CADAFUBG00003369
AFUB_058490	CADAFUBG00005828
AFUB_088080	CADAFUBG00008722
AFUB_074820	CADAFUBG00007422
AFUB_078450	CADAFUBG00007783
AFUB_012300	CADAFUBG00001235
AFUB_093550	CADAFUBG00009258
AFUB_090710	CADAFUBG00008985
AFUB_095980	CADAFUBG00009500
AFUB_056150	CADAFUBG00005594
AFUB_093890	CADAFUBG00009292
AFUB_055310	CADAFUBG00005511
AFUB_028300	CADAFUBG00002824
AFUB_054670	CADAFUBG00005447
AFUB_072770	CADAFUBG00007217
AFUB_083490	CADAFUBG00008278
AFUB_061850	CADAFUBG00006163
AFUB_031680	CADAFUBG00003163
AFUB_031610	CADAFUBG00003156
AFUB_028210	CADAFUBG00002815
AFUB_095220	CADAFUBG00009424
AFUB_068560	CADAFUBG00006804
AFUB_070930	CADAFUBG00007041
AFUB_049670	CADAFUBG00004947
AFUB_078990	CADAFUBG00007837
AFUB_076330	CADAFUBG00007573
AFUB_021810	CADAFUBG00002175
AFUB_071440	CADAFUBG00007092
AFUB_017220	CADAFUBG00001717
AFUB_024300	CADAFUBG00002424
AFUB_083950	CADAFUBG00008324
AFUB_050310	CADAFUBG00005011
AFUB_046140	CADAFUBG00004605
AFUB_054610	CADAFUBG00005441
AFUB_018610	CADAFUBG00001855
AFUB_003870	CADAFUBG00000388
AFUB_018560	CADAFUBG00001850
AFUB_011260	CADAFUBG00001131
AFUB_097610	CADAFUBG00009666
AFUB_002780	CADAFUBG00000278
AFUB_073740	CADAFUBG00007314
AFUB_053210	CADAFUBG00005301
AFUB_040770	CADAFUBG00004064
AFUB_067820	CADAFUBG00006729
AFUB_051340	CADAFUBG00005114
AFUB_049740	CADAFUBG00004954
AFUB_077400	CADAFUBG00007680
AFUB_049720	CADAFUBG00004952
AFUB_057230	CADAFUBG00005702
AFUB_071810	CADAFUBG00007130
AFUB_003040	CADAFUBG00000304
AFUB_084100	CADAFUBG00008339
AFUB_019440	CADAFUBG00001938
AFUB_060040	CADAFUBG00005984
AFUB_075860	CADAFUBG00007526
AFUB_063990	CADAFUBG00006348
AFUB_060440	CADAFUBG00006024
AFUB_044030	CADAFUBG00004393
AFUB_021980	CADAFUBG00002192
AFUB_003160	CADAFUBG00000316
AFUB_011360	CADAFUBG00001141
AFUB_089200	CADAFUBG00008834
AFUB_068510	CADAFUBG00006799
AFUB_047730	CADAFUBG00004763
AFUB_022000	CADAFUBG00002194
AFUB_055760	CADAFUBG00005555
AFUB_082920	CADAFUBG00008221
AFUB_009690	CADAFUBG00000974
AFUB_090240	CADAFUBG00008938
AFUB_025240	CADAFUBG00002518
AFUB_023360	CADAFUBG00002330
AFUB_004940	CADAFUBG00000496
AFUB_015590	CADAFUBG00001564
AFUB_031110	CADAFUBG00003106
AFUB_032550	CADAFUBG00003250
AFUB_040110	CADAFUBG00003998
AFUB_031890	CADAFUBG00003184
AFUB_034550	CADAFUBG00003441
AFUB_090410	CADAFUBG00008955
AFUB_028590	CADAFUBG00002853
AFUB_025260	CADAFUBG00002520
AFUB_076180	CADAFUBG00007558
AFUB_082300	CADAFUBG00008159
AFUB_016560	CADAFUBG00001661
AFUB_011770	CADAFUBG00001182
AFUB_069990	CADAFUBG00006947
AFUB_035800	CADAFUBG00003567
AFUB_023910	CADAFUBG00002385
AFUB_073290	CADAFUBG00007269
AFUB_037260	CADAFUBG00003713
AFUB_006780	CADAFUBG00000681
AFUB_041150	CADAFUBG00004102
AFUB_021660	CADAFUBG00002160
AFUB_060400	CADAFUBG00006020
AFUB_054520	CADAFUBG00005432
AFUB_067670	CADAFUBG00006714
AFUB_056030	CADAFUBG00005582
AFUB_014350	CADAFUBG00001440
AFUB_088900	CADAFUBG00008804
AFUB_001920	CADAFUBG00000192
AFUB_080410	CADAFUBG00007969
AFUB_002480	CADAFUBG00000248
AFUB_008010	CADAFUBG00000805
AFUB_082330	CADAFUBG00008162
AFUB_074570	CADAFUBG00007397
AFUB_095790	CADAFUBG00009481
AFUB_083900	CADAFUBG00008319
AFUB_018230	CADAFUBG00001817
AFUB_065670	CADAFUBG00006517
AFUB_070150	CADAFUBG00006963
AFUB_055850	CADAFUBG00005564
AFUB_030090	CADAFUBG00003004
AFUB_061080	CADAFUBG00006088
AFUB_082560	CADAFUBG00008185
AFUB_096730	CADAFUBG00009575
AFUB_085040	CADAFUBG00008434
AFUB_030020	CADAFUBG00002997
AFUB_086840	CADAFUBG00008596
AFUB_058960	CADAFUBG00005876
AFUB_096220	CADAFUBG00009524
AFUB_041010	CADAFUBG00004088
AFUB_048850	CADAFUBG00004865
AFUB_083520	CADAFUBG00008281
AFUB_043130	CADAFUBG00004303
AFUB_030080	CADAFUBG00003003
AFUB_027120	CADAFUBG00002705
AFUB_043470	CADAFUBG00004337
AFUB_101530	CADAFUBG00010038
AFUB_084010	CADAFUBG00008330
AFUB_032940	CADAFUBG00003289
AFUB_025380	CADAFUBG00002532
AFUB_091380	CADAFUBG00009051
AFUB_038320	CADAFUBG00003819
AFUB_019020	CADAFUBG00001896
AFUB_013010	CADAFUBG00001306
AFUB_085170	CADAFUBG00008447
AFUB_035480	CADAFUBG00003535
AFUB_007530	CADAFUBG00000756
AFUB_033220	CADAFUBG00003317
AFUB_011600	CADAFUBG00001165
AFUB_070590	CADAFUBG00007007
AFUB_068340	CADAFUBG00006782
AFUB_024680	CADAFUBG00002462
AFUB_074340	CADAFUBG00007374
AFUB_024790	CADAFUBG00002473
AFUB_084670	CADAFUBG00008396
AFUB_084820	CADAFUBG00008412
AFUB_039640	CADAFUBG00003951
AFUB_048050	CADAFUBG00004795
AFUB_041240	CADAFUBG00004112
AFUB_049800	CADAFUBG00004960
AFUB_018910	CADAFUBG00001885
AFUB_045840	CADAFUBG00004575
AFUB_091200	CADAFUBG00009033
AFUB_026220	CADAFUBG00002616
AFUB_002010	CADAFUBG00000201
AFUB_101640	CADAFUBG00010051
AFUB_022990	CADAFUBG00002293
AFUB_064100	CADAFUBG00006359
AFUB_014420	CADAFUBG00001447
AFUB_091680	CADAFUBG00009081
AFUB_031570	CADAFUBG00003152
AFUB_069080	CADAFUBG00006856
AFUB_067890	CADAFUBG00006736
AFUB_042400	CADAFUBG00004229
AFUB_087820	CADAFUBG00008696
AFUB_016470	CADAFUBG00001652
AFUB_092150	CADAFUBG00009128
AFUB_033750	CADAFUBG00003370
AFUB_097200	CADAFUBG00009622
AFUB_005550	CADAFUBG00000557
AFUB_002760	CADAFUBG00000276
AFUB_001880	CADAFUBG00000188
AFUB_091530	CADAFUBG00009066
AFUB_052310	CADAFUBG00005211
AFUB_011110	CADAFUBG00001116
AFUB_096910	CADAFUBG00009593
AFUB_095150	CADAFUBG00009417
AFUB_028110	CADAFUBG00002805
AFUB_001860	CADAFUBG00000186
AFUB_014720	CADAFUBG00001477
AFUB_016650	CADAFUBG00001670
AFUB_042510	CADAFUBG00004240
AFUB_022760	CADAFUBG00002270
AFUB_037110	CADAFUBG00003698
AFUB_035380	CADAFUBG00003525
AFUB_020700	CADAFUBG00002064
AFUB_032440	CADAFUBG00003239
AFUB_041520	CADAFUBG00004140
AFUB_016680	CADAFUBG00001673
AFUB_036640	CADAFUBG00003651
AFUB_012480	CADAFUBG00001253
AFUB_037400	CADAFUBG00003727
AFUB_022460	CADAFUBG00002240
AFUB_066850	CADAFUBG00006632
AFUB_091700	CADAFUBG00009083
AFUB_067850	CADAFUBG00006732
AFUB_036270	CADAFUBG00003614
AFUB_009540	CADAFUBG00000959
AFUB_043210	CADAFUBG00004311
AFUB_045980	CADAFUBG00004589
AFUB_046180	CADAFUBG00004609
AFUB_062350	CADAFUBG00006212
AFUB_023120	CADAFUBG00002306
AFUB_043370	CADAFUBG00004327
AFUB_053150	CADAFUBG00005295
AFUB_097700	CADAFUBG00009675
AFUB_034170	CADAFUBG00003403
AFUB_016810	CADAFUBG00001686
AFUB_020090	CADAFUBG00002003
AFUB_059610	CADAFUBG00005941
AFUB_097340	CADAFUBG00009639
AFUB_028380	CADAFUBG00002832
AFUB_057300	CADAFUBG00005709
AFUB_077710	CADAFUBG00007711
AFUB_032020	CADAFUBG00003197
AFUB_057250	CADAFUBG00005704
AFUB_014470	CADAFUBG00001452
AFUB_028720	CADAFUBG00002866
AFUB_081240	CADAFUBG00008052
AFUB_024230	CADAFUBG00002417
AFUB_041250	CADAFUBG00004113
AFUB_097640	CADAFUBG00007949	CADAFUBG00009669	CADAFUBG00009706
AFUB_100370	CADAFUBG00009933
AFUB_081650	CADAFUBG00008093
AFUB_072750	CADAFUBG00007215
AFUB_079030	CADAFUBG00007841
AFUB_015730	CADAFUBG00001578
AFUB_034480	CADAFUBG00003434
AFUB_027850	CADAFUBG00002779
AFUB_058750	CADAFUBG00005854
AFUB_001320	CADAFUBG00000132
AFUB_010310	CADAFUBG00001036
AFUB_028630	CADAFUBG00002857
AFUB_072470	CADAFUBG00007187
AFUB_057540	CADAFUBG00005733
AFUB_058710	CADAFUBG00005850
AFUB_082720	CADAFUBG00008201
AFUB_001690	CADAFUBG00000169
AFUB_030390	CADAFUBG00003034
AFUB_051920	CADAFUBG00005172
AFUB_076650	CADAFUBG00007605
AFUB_060920	CADAFUBG00006072
AFUB_035100	CADAFUBG00003496
AFUB_034120	CADAFUBG00003398
AFUB_095960	CADAFUBG00009498
AFUB_033400	CADAFUBG00003335
AFUB_019980	CADAFUBG00001992
AFUB_026280	CADAFUBG00002622
AFUB_007110	CADAFUBG00000714
AFUB_018090	CADAFUBG00001803
AFUB_070400	CADAFUBG00006988
AFUB_002470	CADAFUBG00000247
AFUB_010720	CADAFUBG00001077
AFUB_043060	CADAFUBG00004296
AFUB_080470	CADAFUBG00007975
AFUB_099930	CADAFUBG00009889
AFUB_022150	CADAFUBG00002210
AFUB_078110	CADAFUBG00007749
AFUB_001970	CADAFUBG00000197
AFUB_025570	CADAFUBG00002551
AFUB_086280	CADAFUBG00008560
AFUB_028490	CADAFUBG00002843
AFUB_016350	CADAFUBG00001640
AFUB_005560	CADAFUBG00000558
AFUB_008040	CADAFUBG00000808
AFUB_065740	CADAFUBG00006524
AFUB_038700	CADAFUBG00003857
AFUB_064000	CADAFUBG00006349
AFUB_049070	CADAFUBG00004887
AFUB_056470	CADAFUBG00005626
AFUB_017660	CADAFUBG00001761
AFUB_077650	CADAFUBG00007705
AFUB_073090	CADAFUBG00007249
AFUB_064260	CADAFUBG00006375
AFUB_100720	CADAFUBG00009957
AFUB_052700	CADAFUBG00005250
AFUB_045470	CADAFUBG00004537
AFUB_053620	CADAFUBG00005342
AFUB_054110	CADAFUBG00005391
AFUB_093780	CADAFUBG00009281
AFUB_068200	CADAFUBG00006768
AFUB_029900	CADAFUBG00002985
AFUB_020570	CADAFUBG00002051
AFUB_059360	CADAFUBG00005916
AFUB_007900	CADAFUBG00000794
AFUB_003430	CADAFUBG00000343
AFUB_019800	CADAFUBG00001974
AFUB_060490	CADAFUBG00006029
AFUB_076100	CADAFUBG00007550
AFUB_050030	CADAFUBG00004983
AFUB_062250	CADAFUBG00006202
AFUB_075290	CADAFUBG00007469
AFUB_059900	CADAFUBG00005970
AFUB_035650	CADAFUBG00003552
AFUB_071000	CADAFUBG00007048
AFUB_076730	CADAFUBG00007613
AFUB_042600	CADAFUBG00004249
AFUB_069760	CADAFUBG00006924
AFUB_027280	CADAFUBG00002721
AFUB_066720	CADAFUBG00006622
AFUB_020670	CADAFUBG00002061
AFUB_011970	CADAFUBG00001202
AFUB_059510	CADAFUBG00005931
AFUB_078480	CADAFUBG00007786
AFUB_065790	CADAFUBG00006529
AFUB_028130	CADAFUBG00002807
AFUB_075680	CADAFUBG00007508
AFUB_072590	CADAFUBG00007199
AFUB_021870	CADAFUBG00002181
AFUB_021420	CADAFUBG00002136
AFUB_096470	CADAFUBG00009549
AFUB_023980	CADAFUBG00002392
AFUB_036770	CADAFUBG00003664
AFUB_067260	CADAFUBG00006673
AFUB_023480	CADAFUBG00002342
AFUB_049060	CADAFUBG00004886
AFUB_085600	CADAFUBG00008491
AFUB_060360	CADAFUBG00006016
AFUB_095760	CADAFUBG00009478
AFUB_093280	CADAFUBG00009231
AFUB_018880	CADAFUBG00001882
AFUB_033050	CADAFUBG00003300
AFUB_010660	CADAFUBG00001071
AFUB_053840	CADAFUBG00005364
AFUB_028990	CADAFUBG00002894
AFUB_062360	CADAFUBG00006213
AFUB_069530	CADAFUBG00006901
AFUB_051200	CADAFUBG00005100
AFUB_069180	CADAFUBG00006866
AFUB_018030	CADAFUBG00001798
AFUB_094100	CADAFUBG00009313
AFUB_013930	CADAFUBG00001398
AFUB_024640	CADAFUBG00002458
AFUB_096860	CADAFUBG00009588
AFUB_038090	CADAFUBG00003796
AFUB_077760	CADAFUBG00007715
AFUB_092530	CADAFUBG00009165
AFUB_067170	CADAFUBG00006664
AFUB_077870	CADAFUBG00007725
AFUB_006450	CADAFUBG00000648
AFUB_001450	CADAFUBG00000145
AFUB_047690	CADAFUBG00004759
AFUB_072330	CADAFUBG00007173
AFUB_098730	CADAFUBG00009769
AFUB_051250	CADAFUBG00005105
AFUB_026490	CADAFUBG00002643
AFUB_067440	CADAFUBG00006691
AFUB_041040	CADAFUBG00004091
AFUB_007200	CADAFUBG00000723
AFUB_099840	CADAFUBG00009880
AFUB_046870	CADAFUBG00004677
AFUB_068550	CADAFUBG00006803
AFUB_009940	CADAFUBG00000999
AFUB_021440	CADAFUBG00002138
AFUB_083300	CADAFUBG00008259
AFUB_024490	CADAFUBG00002443
AFUB_090590	CADAFUBG00008973
AFUB_003170	CADAFUBG00000317
AFUB_086740	CADAFUBG00008586
AFUB_101230	CADAFUBG00010008
AFUB_001170	CADAFUBG00000117
AFUB_085060	CADAFUBG00008436
AFUB_027310	CADAFUBG00002724
AFUB_011320	CADAFUBG00001137
AFUB_069320	CADAFUBG00006880
AFUB_046050	CADAFUBG00004596
AFUB_057580	CADAFUBG00005737
AFUB_006270	CADAFUBG00000630
AFUB_013040	CADAFUBG00001309
AFUB_101390	CADAFUBG00010024
AFUB_053890	CADAFUBG00005369
AFUB_092450	CADAFUBG00009158
AFUB_055810	CADAFUBG00005560
AFUB_000340	CADAFUBG00000034
AFUB_052230	CADAFUBG00005203
AFUB_049240	CADAFUBG00004904
AFUB_058850	CADAFUBG00005864
AFUB_094230	CADAFUBG00009326
AFUB_012820	CADAFUBG00001287
AFUB_019590	CADAFUBG00001953
AFUB_075730	CADAFUBG00007513
AFUB_030740	CADAFUBG00003069
AFUB_078460	CADAFUBG00007784
AFUB_023100	CADAFUBG00002304
AFUB_088960	CADAFUBG00008810
AFUB_060160	CADAFUBG00005996
AFUB_090740	CADAFUBG00008988
AFUB_008630	CADAFUBG00000867
AFUB_044940	CADAFUBG00004484
AFUB_057430	CADAFUBG00005722
AFUB_020450	CADAFUBG00002039
AFUB_083240	CADAFUBG00008253
AFUB_020580	CADAFUBG00002052
AFUB_045570	CADAFUBG00004547
AFUB_022740	CADAFUBG00002268
AFUB_062050	CADAFUBG00006183
AFUB_072050	CADAFUBG00007154
AFUB_062920	CADAFUBG00006240
AFUB_090180	CADAFUBG00008932
AFUB_001300	CADAFUBG00000130
AFUB_084490	CADAFUBG00008378
AFUB_080670	CADAFUBG00007994
AFUB_087710	CADAFUBG00008685
AFUB_003800	CADAFUBG00000381
AFUB_075770	CADAFUBG00007517
AFUB_011720	CADAFUBG00001177
AFUB_021760	CADAFUBG00002170
AFUB_069480	CADAFUBG00006896
AFUB_055160	CADAFUBG00005496
AFUB_056000	CADAFUBG00005579
AFUB_058300	CADAFUBG00005809
AFUB_088750	CADAFUBG00008789
AFUB_034600	CADAFUBG00003446
AFUB_011180	CADAFUBG00001123
AFUB_070270	CADAFUBG00006975
AFUB_038110	CADAFUBG00003798
AFUB_076860	CADAFUBG00007626
AFUB_033610	CADAFUBG00003356
AFUB_023860	CADAFUBG00002380
AFUB_013510	CADAFUBG00001356
AFUB_072340	CADAFUBG00007174
AFUB_056970	CADAFUBG00005676
AFUB_011070	CADAFUBG00001112
AFUB_064620	CADAFUBG00006411
AFUB_003730	CADAFUBG00000374
AFUB_091350	CADAFUBG00009048
AFUB_018480	CADAFUBG00001842
AFUB_092230	CADAFUBG00009136
AFUB_084910	CADAFUBG00008421
AFUB_039920	CADAFUBG00003979
AFUB_092640	CADAFUBG00009176
AFUB_031370	CADAFUBG00003132
AFUB_067950	CADAFUBG00006742
AFUB_085910	CADAFUBG00008522
AFUB_074790	CADAFUBG00007419
AFUB_085100	CADAFUBG00008440
AFUB_083930	CADAFUBG00008322
AFUB_023920	CADAFUBG00002386
AFUB_021740	CADAFUBG00002168
AFUB_002270	CADAFUBG00000227
AFUB_040400	CADAFUBG00004027
AFUB_064510	CADAFUBG00006400
AFUB_023760	CADAFUBG00002370
AFUB_060060	CADAFUBG00005986
AFUB_080750	CADAFUBG00008002
AFUB_001080	CADAFUBG00000108
AFUB_016750	CADAFUBG00001680
AFUB_075900	CADAFUBG00007530
AFUB_053930	CADAFUBG00005373
AFUB_099700	CADAFUBG00009866
AFUB_029770	CADAFUBG00002972
AFUB_029480	CADAFUBG00002943
AFUB_007970	CADAFUBG00000801
AFUB_042470	CADAFUBG00004236
AFUB_042190	CADAFUBG00004208
AFUB_046950	CADAFUBG00004685
AFUB_067650	CADAFUBG00006712
AFUB_086320	CADAFUBG00008564
AFUB_038450	CADAFUBG00003832
AFUB_036390	CADAFUBG00003626
AFUB_099880	CADAFUBG00009884
AFUB_089690	CADAFUBG00008883
AFUB_035780	CADAFUBG00003565
AFUB_088070	CADAFUBG00008721
AFUB_034750	CADAFUBG00003461
AFUB_027910	CADAFUBG00002785
AFUB_065940	CADAFUBG00006544
AFUB_084660	CADAFUBG00008395
AFUB_044680	CADAFUBG00004458
AFUB_002620	CADAFUBG00000262
AFUB_011670	CADAFUBG00001172
AFUB_017650	CADAFUBG00001760
AFUB_020990	CADAFUBG00002093
AFUB_045410	CADAFUBG00004531
AFUB_032610	CADAFUBG00003256
AFUB_006750	CADAFUBG00000678
AFUB_022240	CADAFUBG00002218
AFUB_027980	CADAFUBG00002792
AFUB_040120	CADAFUBG00003999
AFUB_054380	CADAFUBG00005418
AFUB_076610	CADAFUBG00007601
AFUB_015410	CADAFUBG00001546
AFUB_018920	CADAFUBG00001886
AFUB_079170	CADAFUBG00007855
AFUB_073620	CADAFUBG00007302
AFUB_016260	CADAFUBG00001631
AFUB_049300	CADAFUBG00004910
AFUB_029310	CADAFUBG00002926
AFUB_007430	CADAFUBG00000746
AFUB_102100	CADAFUBG00010097
AFUB_092730	CADAFUBG00009185
AFUB_093850	CADAFUBG00009288
AFUB_042250	CADAFUBG00004214
AFUB_066470	CADAFUBG00006597
AFUB_029300	CADAFUBG00002925
AFUB_022630	CADAFUBG00002257
AFUB_013860	CADAFUBG00001391
AFUB_014980	CADAFUBG00001503
AFUB_011500	CADAFUBG00001155
AFUB_035010	CADAFUBG00003487
AFUB_017540	CADAFUBG00001749
AFUB_087240	CADAFUBG00008636
AFUB_023340	CADAFUBG00002328
AFUB_022620	CADAFUBG00002256
AFUB_083870	CADAFUBG00008316
AFUB_062330	CADAFUBG00006210
AFUB_040500	CADAFUBG00004037
AFUB_074980	CADAFUBG00007438
AFUB_019570	CADAFUBG00001951
AFUB_093470	CADAFUBG00009250
AFUB_047240	CADAFUBG00004714
AFUB_098780	CADAFUBG00009774
AFUB_017060	CADAFUBG00001710
AFUB_028450	CADAFUBG00002839
AFUB_089590	CADAFUBG00008873
AFUB_070090	CADAFUBG00006957
AFUB_016950	CADAFUBG00001699
AFUB_097290	CADAFUBG00009631
AFUB_070420	CADAFUBG00006990
AFUB_014960	CADAFUBG00001501
AFUB_045270	CADAFUBG00004517
AFUB_072700	CADAFUBG00007210
AFUB_068010	CADAFUBG00006749
AFUB_021680	CADAFUBG00002162
AFUB_051360	CADAFUBG00005116
AFUB_060230	CADAFUBG00006003
AFUB_060120	CADAFUBG00005992
AFUB_064830	CADAFUBG00006433
AFUB_003000	CADAFUBG00000300
AFUB_047790	CADAFUBG00004769
AFUB_061160	CADAFUBG00006096
AFUB_074050	CADAFUBG00007345
AFUB_076300	CADAFUBG00007570
AFUB_082420	CADAFUBG00008171
AFUB_073210	CADAFUBG00007261
AFUB_040410	CADAFUBG00004028
AFUB_084760	CADAFUBG00008405
AFUB_083170	CADAFUBG00008246
AFUB_011330	CADAFUBG00001138
AFUB_099760	CADAFUBG00009872
AFUB_047280	CADAFUBG00004718
AFUB_006390	CADAFUBG00000642
AFUB_043510	CADAFUBG00004341
AFUB_038590	CADAFUBG00003846
AFUB_079150	CADAFUBG00007853
AFUB_094470	CADAFUBG00009350
AFUB_055300	CADAFUBG00005510
AFUB_084850	CADAFUBG00008415
AFUB_069710	CADAFUBG00006919
AFUB_009290	CADAFUBG00000934
AFUB_012590	CADAFUBG00001264
AFUB_007850	CADAFUBG00000788
AFUB_058510	CADAFUBG00005830
AFUB_012860	CADAFUBG00001291
AFUB_051610	CADAFUBG00005141
AFUB_033270	CADAFUBG00003322
AFUB_060190	CADAFUBG00005999
AFUB_096250	CADAFUBG00009527
AFUB_012320	CADAFUBG00001237
AFUB_028320	CADAFUBG00002826
AFUB_067610	CADAFUBG00006708
AFUB_057650	CADAFUBG00005744
AFUB_027830	CADAFUBG00002777
AFUB_041440	CADAFUBG00004132
AFUB_098270	CADAFUBG00009723
AFUB_098690	CADAFUBG00009765
AFUB_054020	CADAFUBG00005382
AFUB_072370	CADAFUBG00007177
AFUB_072310	CADAFUBG00007171
AFUB_023380	CADAFUBG00002331	CADAFUBG00002332
AFUB_045120	CADAFUBG00004502
AFUB_037330	CADAFUBG00003720
AFUB_101560	CADAFUBG00010042
AFUB_014020	CADAFUBG00001407
AFUB_043280	CADAFUBG00004318
AFUB_025620	CADAFUBG00002556
AFUB_075920	CADAFUBG00007532
AFUB_094420	CADAFUBG00009345
AFUB_050940	CADAFUBG00005074
AFUB_053380	CADAFUBG00005318
AFUB_088680	CADAFUBG00008782
AFUB_003680	CADAFUBG00000369
AFUB_088640	CADAFUBG00008778
AFUB_018800	CADAFUBG00001874
AFUB_059160	CADAFUBG00005896
AFUB_025250	CADAFUBG00002519
AFUB_060600	CADAFUBG00006040
AFUB_070440	CADAFUBG00006992
AFUB_035680	CADAFUBG00003555
